ticket_id,date,produit,catégorie,quantité,montant,client_id
T007890,2024-12-11,Bonbons,Snack,3,6.07,C009
T007891,2024-03-11,Bonbons,Snack,2,4.19,C005
T007893,2024-08-13,Bonbons,Snack,4,15.73,C021
T007893,2024-08-13,Pâtes,Alimentaire,3,9.23,C021
T007893,2024-08-13,Pain,Alimentaire,2,10.93,C021
T007893,2024-08-13,Chocolat,Snack,1,3.19,C021
T007894,2024-04-02,Riz,Alimentaire,1,2.17,C030
T007894,2024-04-02,Chips,Snack,1,2.23,C030
T007894,2024-04-02,Pain,Alimentaire,2,7.17,C030
T007895,2024-01-29,Fromage,Alimentaire,4,20.07,C007
T007895,2024-01-29,Riz,Alimentaire,4,14.14,C007
T007896,2024-02-04,Pain,Alimentaire,4,22.33,C014
T007896,2024-02-04,Riz,Alimentaire,2,6.9,C014
T007896,2024-02-04,Fromage,Alimentaire,1,3.8,C014
T007896,2024-02-04,Chips,Snack,4,14.98,C014
T007897,2024-07-05,Pâtes,Alimentaire,4,11.79,C027
T007897,2024-07-05,Lait,Alimentaire,2,5.18,C027
T007897,2024-07-05,Fromage,Alimentaire,2,7.17,C027
T007897,2024-07-05,Bonbons,Snack,4,7.5,C027
T007897,2024-07-05,Chocolat,Snack,2,6.35,C027
T007898,2024-05-21,Pâtes,Alimentaire,3,9.47,C024
T007898,2024-05-21,Pain,Alimentaire,1,2.77,C024
T007899,2024-11-04,Pâtes,Alimentaire,1,5.04,C038
T007899,2024-11-04,Bonbons,Snack,4,8.6,C038
T007900,2024-09-27,Pâtes,Alimentaire,4,8.91,C044
T007900,2024-09-27,Chips,Snack,3,6.07,C044
T007900,2024-09-27,Riz,Alimentaire,3,16.17,C044
T007900,2024-09-27,Lait,Alimentaire,3,9.87,C044
T007900,2024-09-27,Chocolat,Snack,3,7.98,C044
T007901,2024-01-08,Lait,Alimentaire,1,4.67,C030
T007901,2024-01-08,Chocolat,Snack,3,11.51,C030
T007902,2024-11-14,Pain,Alimentaire,4,14.95,C013
T007902,2024-11-14,Bonbons,Snack,2,7.69,C013
T007903,2024-08-11,Jus,Boisson,4,10.04,C007
T007903,2024-08-11,Fromage,Alimentaire,2,5.76,C007
T007903,2024-08-11,Bonbons,Snack,3,8.15,C007
T007903,2024-08-11,Chips,Snack,3,6.18,C007
T007904,2024-08-09,Fromage,Alimentaire,1,2.4,C033
T007904,2024-08-09,Chips,Snack,2,4.58,C033
T007904,2024-08-09,Pain,Alimentaire,2,9.03,C033
T007904,2024-08-09,Riz,Alimentaire,4,23.85,C033
T007904,2024-08-09,Soda,Boisson,2,3.43,C033
T007905,2024-09-20,Riz,Alimentaire,2,4.49,C028
T007906,2024-01-30,Riz,Alimentaire,4,23.86,C012
T007906,2024-01-30,Pâtes,Alimentaire,1,5.43,C012
T007907,2024-02-05,Bonbons,Snack,1,2.22,C048
T007907,2024-02-05,Pain,Alimentaire,4,21.4,C048
T007907,2024-02-05,Fromage,Alimentaire,1,3.58,C048
T007907,2024-02-05,Chips,Snack,2,6.63,C048
T007908,2024-12-18,Chips,Snack,3,9.62,C037
T007908,2024-12-18,Riz,Alimentaire,2,9.13,C037
T007909,2024-01-07,Chocolat,Snack,2,7.7,C036
T007910,2024-10-10,Fromage,Alimentaire,3,6.71,C015
T007910,2024-10-10,Pâtes,Alimentaire,4,10.27,C015
T007911,2024-01-31,Pâtes,Alimentaire,2,7.08,C004
T007911,2024-01-31,Riz,Alimentaire,4,16.27,C004
T007911,2024-01-31,Fromage,Alimentaire,3,10.97,C004
T007911,2024-01-31,Lait,Alimentaire,4,22.34,C004
T007912,2024-05-19,Lait,Alimentaire,2,6.63,C008
T007913,2024-07-11,Chips,Snack,4,11.22,C020
T007913,2024-07-11,Jus,Boisson,2,3.18,C020
T007913,2024-07-11,Fromage,Alimentaire,2,8.44,C020
T007913,2024-07-11,Eau,Boisson,2,3.41,C020
T007914,2024-11-28,Chocolat,Snack,3,11.15,C030
T007915,2024-10-12,Riz,Alimentaire,1,4.17,C004
T007915,2024-10-12,Chocolat,Snack,4,13.35,C004
T007915,2024-10-12,Bonbons,Snack,2,7.44,C004
T007915,2024-10-12,Lait,Alimentaire,4,21.93,C004
T007917,2024-02-14,Bonbons,Snack,2,6.88,C003
T007917,2024-02-14,Riz,Alimentaire,2,6.69,C003
T007917,2024-02-14,Pain,Alimentaire,1,4.44,C003
T007918,2024-05-29,Chips,Snack,3,7.53,C000
T007918,2024-05-29,Bonbons,Snack,3,4.84,C000
T007918,2024-05-29,Chocolat,Snack,2,6.2,C000
T007919,2024-01-30,Fromage,Alimentaire,1,2.64,C017
T007920,2024-05-26,Chocolat,Snack,1,2.61,C026
T007920,2024-05-26,Lait,Alimentaire,1,2.52,C026
T007920,2024-05-26,Fromage,Alimentaire,4,11.15,C026
T007921,2024-09-26,Lait,Alimentaire,3,11.64,C045
T007921,2024-09-26,Chocolat,Snack,1,1.96,C045
T007921,2024-09-26,Riz,Alimentaire,3,11.21,C045
T007921,2024-09-26,Pâtes,Alimentaire,4,21.0,C045
T007921,2024-09-26,Chips,Snack,3,5.45,C045
T007922,2024-03-20,Riz,Alimentaire,1,4.87,C007
T007922,2024-03-20,Lait,Alimentaire,3,9.26,C007
T007923,2024-06-26,Bonbons,Snack,2,3.58,C005
T007923,2024-06-26,Riz,Alimentaire,1,5.05,C005
T007923,2024-06-26,Pâtes,Alimentaire,2,11.33,C005
T007923,2024-06-26,Fromage,Alimentaire,2,8.08,C005
T007924,2024-11-12,Bonbons,Snack,1,3.31,C019
T007924,2024-11-12,Riz,Alimentaire,3,7.07,C019
T007925,2024-10-06,Bonbons,Snack,4,12.49,C027
T007926,2024-07-05,Chocolat,Snack,1,3.33,C033
T007926,2024-07-05,Riz,Alimentaire,2,9.8,C033
T007926,2024-07-05,Pâtes,Alimentaire,2,10.01,C033
T007927,2024-03-19,Fromage,Alimentaire,3,15.1,C011
T007927,2024-03-19,Chocolat,Snack,4,14.43,C011
T007927,2024-03-19,Bonbons,Snack,2,5.15,C011
T007928,2024-04-22,Fromage,Alimentaire,4,9.43,C000
T007929,2024-10-29,Lait,Alimentaire,2,11.52,C025
T007929,2024-10-29,Chocolat,Snack,2,7.53,C025
T007930,2024-10-03,Pain,Alimentaire,4,19.11,C026
T007930,2024-10-03,Fromage,Alimentaire,2,10.43,C026
T007930,2024-10-03,Lait,Alimentaire,2,11.37,C026
T007930,2024-10-03,Bonbons,Snack,4,12.69,C026
T007931,2024-10-11,Riz,Alimentaire,3,11.02,C040
T007931,2024-10-11,Lait,Alimentaire,1,5.09,C040
T007931,2024-10-11,Pain,Alimentaire,3,9.75,C040
T007931,2024-10-11,Pâtes,Alimentaire,2,7.1,C040
T007931,2024-10-11,Chips,Snack,1,2.76,C040
T007932,2024-12-28,Bonbons,Snack,3,5.39,C027
T007932,2024-12-28,Fromage,Alimentaire,1,2.73,C027
T007932,2024-12-28,Lait,Alimentaire,4,21.48,C027
T007932,2024-12-28,Pâtes,Alimentaire,2,7.92,C027
T007933,2024-07-28,Bonbons,Snack,2,7.11,C001
T007933,2024-07-28,Jus,Boisson,4,4.7,C001
T007933,2024-07-28,Riz,Alimentaire,3,15.8,C001
T007934,2024-06-15,Eau,Boisson,1,2.39,C031
T007935,2024-07-08,Eau,Boisson,2,4.4,C002
T007935,2024-07-08,Pâtes,Alimentaire,4,20.52,C002
T007935,2024-07-08,Jus,Boisson,3,7.78,C002
T007935,2024-07-08,Soda,Boisson,2,3.61,C002
T007936,2024-05-21,Pain,Alimentaire,2,6.71,C000
T007936,2024-05-21,Lait,Alimentaire,1,2.53,C000
T007936,2024-05-21,Fromage,Alimentaire,1,3.95,C000
T007937,2024-06-12,Pain,Alimentaire,1,5.55,C029
T007937,2024-06-12,Eau,Boisson,3,6.63,C029
T007937,2024-06-12,Jus,Boisson,4,9.13,C029
T007937,2024-06-12,Chocolat,Snack,3,4.72,C029
T007937,2024-06-12,Soda,Boisson,2,3.08,C029
T007938,2024-03-10,Riz,Alimentaire,2,4.12,C012
T007938,2024-03-10,Bonbons,Snack,2,6.68,C012
T007938,2024-03-10,Pain,Alimentaire,2,11.27,C012
T007939,2024-07-29,Fromage,Alimentaire,4,16.1,C041
T007939,2024-07-29,Eau,Boisson,4,5.28,C041
T007939,2024-07-29,Soda,Boisson,2,3.28,C041
T007940,2024-06-03,Pain,Alimentaire,2,9.0,C022
T007940,2024-06-03,Chocolat,Snack,1,3.26,C022
T007940,2024-06-03,Fromage,Alimentaire,2,4.95,C022
T007941,2024-01-06,Fromage,Alimentaire,4,12.26,C002
T007941,2024-01-06,Pâtes,Alimentaire,2,8.39,C002
T007941,2024-01-06,Bonbons,Snack,1,3.09,C002
T007941,2024-01-06,Pain,Alimentaire,3,7.37,C002
T007941,2024-01-06,Chips,Snack,1,1.6,C002
T007942,2024-08-12,Eau,Boisson,1,2.12,C010
T007942,2024-08-12,Fromage,Alimentaire,4,18.29,C010
T007942,2024-08-12,Lait,Alimentaire,1,3.15,C010
T007942,2024-08-12,Bonbons,Snack,1,2.19,C010
T007942,2024-08-12,Riz,Alimentaire,4,11.63,C010
T007942,2024-08-12,Chocolat,Snack,1,1.54,C010
T007943,2024-05-31,Chocolat,Snack,3,7.89,C008
T007943,2024-05-31,Fromage,Alimentaire,2,8.67,C008
T007943,2024-05-31,Bonbons,Snack,1,2.57,C008
T007944,2024-12-06,Lait,Alimentaire,4,9.16,C002
T007944,2024-12-06,Chips,Snack,3,6.71,C002
T007944,2024-12-06,Bonbons,Snack,1,3.2,C002
T007945,2024-07-08,Chips,Snack,4,12.5,C003
T007945,2024-07-08,Bière,Boisson,2,4.53,C003
T007945,2024-07-08,Jus,Boisson,1,2.91,C003
T007946,2024-05-21,Fromage,Alimentaire,2,7.6,C015
T007947,2024-07-20,Riz,Alimentaire,2,5.16,C044
T007947,2024-07-20,Jus,Boisson,2,2.99,C044
T007948,2024-01-05,Chocolat,Snack,1,2.05,C034
T007949,2024-01-06,Lait,Alimentaire,2,7.19,C018
T007949,2024-01-06,Riz,Alimentaire,2,10.56,C018
T007950,2024-01-22,Riz,Alimentaire,3,13.02,C001
T007950,2024-01-22,Bonbons,Snack,2,3.72,C001
T007951,2024-02-27,Chips,Snack,4,6.25,C029
T007951,2024-02-27,Lait,Alimentaire,3,15.36,C029
T007951,2024-02-27,Pâtes,Alimentaire,4,21.24,C029
T007952,2024-01-17,Lait,Alimentaire,2,7.32,C000
T007952,2024-01-17,Riz,Alimentaire,2,10.6,C000
T007953,2024-08-11,Riz,Alimentaire,1,2.9,C033
T007953,2024-08-11,Pâtes,Alimentaire,1,5.52,C033
T007954,2024-07-07,Chocolat,Snack,1,3.54,C032
T007954,2024-07-07,Chips,Snack,1,2.19,C032
T007954,2024-07-07,Fromage,Alimentaire,3,11.98,C032
T007954,2024-07-07,Bonbons,Snack,2,3.5,C032
T007955,2024-05-09,Pâtes,Alimentaire,4,16.22,C003
T007956,2024-04-03,Fromage,Alimentaire,3,14.15,C042
T007956,2024-04-03,Lait,Alimentaire,1,5.16,C042
T007956,2024-04-03,Pain,Alimentaire,3,12.22,C042
T007956,2024-04-03,Chips,Snack,1,3.81,C042
T007957,2024-04-05,Pâtes,Alimentaire,3,8.08,C023
T007957,2024-04-05,Lait,Alimentaire,3,9.62,C023
T007958,2024-03-17,Pain,Alimentaire,1,5.28,C025
T007958,2024-03-17,Lait,Alimentaire,1,2.42,C025
T007959,2024-09-11,Pâtes,Alimentaire,2,7.46,C046
T007959,2024-09-11,Chocolat,Snack,4,11.94,C046
T007960,2024-05-16,Lait,Alimentaire,1,4.78,C036
T007960,2024-05-16,Pain,Alimentaire,1,2.62,C036
T007961,2024-01-10,Pâtes,Alimentaire,1,5.88,C045
T007961,2024-01-10,Lait,Alimentaire,3,11.03,C045
T007961,2024-01-10,Bonbons,Snack,1,3.13,C045
T007963,2024-02-20,Pain,Alimentaire,3,17.54,C049
T007963,2024-02-20,Pâtes,Alimentaire,1,3.06,C049
T007963,2024-02-20,Fromage,Alimentaire,2,10.15,C049
T007964,2024-09-17,Riz,Alimentaire,4,12.92,C039
T007965,2024-06-25,Chocolat,Snack,1,1.51,C011
T007965,2024-06-25,Jus,Boisson,3,8.53,C011
T007965,2024-06-25,Riz,Alimentaire,1,2.71,C011
T007965,2024-06-25,Pâtes,Alimentaire,3,6.87,C011
T007965,2024-06-25,Chips,Snack,4,15.38,C011
T007965,2024-06-25,Fromage,Alimentaire,3,17.71,C011
T007966,2024-02-05,Pâtes,Alimentaire,1,4.45,C018
T007967,2024-02-21,Chocolat,Snack,4,11.44,C040
T007967,2024-02-21,Chips,Snack,4,10.1,C040
T007967,2024-02-21,Lait,Alimentaire,4,18.93,C040
T007967,2024-02-21,Pâtes,Alimentaire,2,6.62,C040
T007967,2024-02-21,Riz,Alimentaire,4,13.31,C040
T007968,2024-08-03,Fromage,Alimentaire,3,16.81,C043
T007970,2024-06-25,Lait,Alimentaire,3,14.68,C009
T007970,2024-06-25,Chips,Snack,4,7.72,C009
T007971,2024-06-18,Pâtes,Alimentaire,3,6.15,C012
T007971,2024-06-18,Lait,Alimentaire,4,20.73,C012
T007972,2024-11-09,Chips,Snack,1,3.08,C045
T007972,2024-11-09,Fromage,Alimentaire,1,5.43,C045
T007973,2024-04-23,Fromage,Alimentaire,3,15.33,C030
T007973,2024-04-23,Lait,Alimentaire,4,17.71,C030
T007974,2024-07-02,Chocolat,Snack,2,4.55,C027
T007974,2024-07-02,Soda,Boisson,4,4.2,C027
T007974,2024-07-02,Jus,Boisson,2,2.43,C027
T007974,2024-07-02,Eau,Boisson,2,5.77,C027
T007975,2024-09-09,Pain,Alimentaire,2,8.88,C033
T007976,2024-08-08,Riz,Alimentaire,2,4.67,C047
T007976,2024-08-08,Lait,Alimentaire,4,19.47,C047
T007976,2024-08-08,Bière,Boisson,4,10.28,C047
T007976,2024-08-08,Pâtes,Alimentaire,3,12.71,C047
T007976,2024-08-08,Bonbons,Snack,2,3.24,C047
T007976,2024-08-08,Chips,Snack,3,11.15,C047
T007977,2024-07-28,Chips,Snack,4,12.32,C031
T007977,2024-07-28,Chocolat,Snack,2,5.81,C031
T007977,2024-07-28,Bière,Boisson,4,8.06,C031
T007977,2024-07-28,Bonbons,Snack,2,3.9,C031
T007977,2024-07-28,Fromage,Alimentaire,4,17.65,C031
T007977,2024-07-28,Pain,Alimentaire,2,5.9,C031
T007978,2024-04-12,Lait,Alimentaire,4,8.12,C024
T007978,2024-04-12,Fromage,Alimentaire,4,14.75,C024
T007979,2024-02-25,Riz,Alimentaire,2,9.6,C004
T007980,2024-08-06,Lait,Alimentaire,2,4.88,C039
T007980,2024-08-06,Fromage,Alimentaire,3,16.34,C039
T007981,2024-04-14,Riz,Alimentaire,4,10.76,C010
T007982,2024-03-26,Bonbons,Snack,3,5.4,C006
T007982,2024-03-26,Pain,Alimentaire,3,17.81,C006
T007982,2024-03-26,Chips,Snack,3,8.56,C006
T007982,2024-03-26,Riz,Alimentaire,2,10.98,C006
T007983,2024-07-30,Pain,Alimentaire,4,10.42,C011
T007984,2024-10-19,Bonbons,Snack,3,11.46,C007
T007984,2024-10-19,Chocolat,Snack,3,8.74,C007
T007985,2024-07-10,Pain,Alimentaire,3,12.46,C047
T007985,2024-07-10,Lait,Alimentaire,3,14.64,C047
T007985,2024-07-10,Chips,Snack,1,1.61,C047
T007985,2024-07-10,Jus,Boisson,4,10.11,C047
T007987,2024-08-01,Chips,Snack,4,11.75,C002
T007988,2024-06-13,Bière,Boisson,2,3.63,C017
T007988,2024-06-13,Pâtes,Alimentaire,2,8.95,C017
T007990,2024-04-17,Chocolat,Snack,3,11.87,C003
T007990,2024-04-17,Chips,Snack,4,12.12,C003
T007990,2024-04-17,Fromage,Alimentaire,2,9.42,C003
T007990,2024-04-17,Pain,Alimentaire,2,5.94,C003
T007991,2024-03-20,Lait,Alimentaire,3,13.65,C037
T007992,2024-08-13,Bonbons,Snack,4,13.59,C035
T007992,2024-08-13,Chocolat,Snack,4,11.59,C035
T007992,2024-08-13,Riz,Alimentaire,3,15.16,C035
T007994,2024-07-02,Lait,Alimentaire,3,8.46,C018
T007994,2024-07-02,Chips,Snack,3,9.63,C018
T007994,2024-07-02,Fromage,Alimentaire,2,5.14,C018
T007995,2024-06-16,Eau,Boisson,1,1.18,C003
T007995,2024-06-16,Fromage,Alimentaire,2,8.89,C003
T007995,2024-06-16,Riz,Alimentaire,1,3.76,C003
T007996,2024-06-06,Chocolat,Snack,3,10.25,C022
T007996,2024-06-06,Soda,Boisson,3,8.08,C022
T007996,2024-06-06,Riz,Alimentaire,4,10.91,C022
T007996,2024-06-06,Lait,Alimentaire,1,4.46,C022
T007998,2024-06-19,Lait,Alimentaire,3,12.9,C019
T007998,2024-06-19,Soda,Boisson,4,4.6,C019
T007998,2024-06-19,Chocolat,Snack,4,14.78,C019
T007998,2024-06-19,Bière,Boisson,2,5.19,C019
T007999,2024-01-01,Pâtes,Alimentaire,1,4.49,C043
T007999,2024-01-01,Chocolat,Snack,2,3.89,C043
T008000,2024-10-01,Lait,Alimentaire,1,3.62,C012
T008001,2024-07-30,Lait,Alimentaire,2,5.78,C005
T008001,2024-07-30,Chocolat,Snack,4,15.27,C005
T008001,2024-07-30,Bonbons,Snack,2,4.59,C005
T008001,2024-07-30,Pâtes,Alimentaire,4,19.96,C005
T008002,2024-12-24,Pâtes,Alimentaire,1,4.6,C011
T008002,2024-12-24,Bonbons,Snack,4,9.92,C011
T008002,2024-12-24,Chocolat,Snack,1,1.84,C011
T008003,2024-07-11,Jus,Boisson,3,6.66,C009
T008004,2024-06-22,Pain,Alimentaire,3,13.87,C025
T008004,2024-06-22,Riz,Alimentaire,2,4.63,C025
T008004,2024-06-22,Bière,Boisson,1,1.05,C025
T008004,2024-06-22,Chips,Snack,1,2.69,C025
T008004,2024-06-22,Fromage,Alimentaire,1,4.7,C025
T008004,2024-06-22,Bonbons,Snack,1,1.74,C025
T008005,2024-02-21,Pain,Alimentaire,4,12.42,C045
T008005,2024-02-21,Pâtes,Alimentaire,3,12.13,C045
T008005,2024-02-21,Riz,Alimentaire,3,13.44,C045
T008005,2024-02-21,Fromage,Alimentaire,1,2.89,C045
T008005,2024-02-21,Lait,Alimentaire,2,8.85,C045
T008006,2024-10-31,Pâtes,Alimentaire,1,3.7,C039
T008007,2024-02-16,Chocolat,Snack,4,14.77,C016
T008007,2024-02-16,Lait,Alimentaire,2,10.23,C016
T008007,2024-02-16,Chips,Snack,2,4.56,C016
T008008,2024-04-28,Fromage,Alimentaire,4,21.36,C019
T008009,2024-02-14,Bonbons,Snack,4,9.57,C013
T008010,2024-10-15,Pâtes,Alimentaire,1,4.06,C036
T008010,2024-10-15,Riz,Alimentaire,3,10.55,C036
T008011,2024-11-12,Lait,Alimentaire,3,11.48,C002
T008011,2024-11-12,Fromage,Alimentaire,2,4.79,C002
T008011,2024-11-12,Chocolat,Snack,3,8.65,C002
T008012,2024-01-09,Bonbons,Snack,4,10.71,C007
T008012,2024-01-09,Chocolat,Snack,4,15.66,C007
T008012,2024-01-09,Lait,Alimentaire,2,5.53,C007
T008013,2024-09-22,Pain,Alimentaire,4,13.59,C038
T008014,2024-11-09,Pain,Alimentaire,4,18.05,C025
T008014,2024-11-09,Fromage,Alimentaire,4,10.94,C025
T008015,2024-10-19,Riz,Alimentaire,2,7.34,C035
T008015,2024-10-19,Fromage,Alimentaire,3,7.31,C035
T008015,2024-10-19,Bonbons,Snack,1,2.58,C035
T008015,2024-10-19,Pain,Alimentaire,4,19.82,C035
T008016,2024-08-11,Eau,Boisson,4,9.18,C006
T008016,2024-08-11,Pain,Alimentaire,1,5.96,C006
T008016,2024-08-11,Chocolat,Snack,3,6.03,C006
T008016,2024-08-11,Fromage,Alimentaire,2,6.68,C006
T008016,2024-08-11,Bière,Boisson,3,7.8,C006
T008016,2024-08-11,Soda,Boisson,1,1.13,C006
T008017,2024-05-12,Bonbons,Snack,1,3.11,C011
T008018,2024-06-26,Pâtes,Alimentaire,4,23.86,C022
T008018,2024-06-26,Chocolat,Snack,3,5.22,C022
T008018,2024-06-26,Riz,Alimentaire,1,3.05,C022
T008018,2024-06-26,Chips,Snack,1,1.93,C022
T008018,2024-06-26,Lait,Alimentaire,3,16.5,C022
T008019,2024-06-10,Pâtes,Alimentaire,3,15.8,C002
T008020,2024-09-14,Fromage,Alimentaire,4,20.98,C021
T008020,2024-09-14,Bonbons,Snack,1,2.15,C021
T008021,2024-01-05,Chocolat,Snack,2,3.51,C020
T008022,2024-01-04,Chocolat,Snack,3,9.47,C008
T008022,2024-01-04,Lait,Alimentaire,1,3.75,C008
T008023,2024-06-15,Chips,Snack,4,10.08,C035
T008023,2024-06-15,Bonbons,Snack,2,5.36,C035
T008023,2024-06-15,Pâtes,Alimentaire,1,4.27,C035
T008023,2024-06-15,Riz,Alimentaire,4,11.35,C035
T008023,2024-06-15,Soda,Boisson,4,10.57,C035
T008024,2024-02-13,Riz,Alimentaire,4,15.58,C019
T008024,2024-02-13,Bonbons,Snack,3,10.37,C019
T008024,2024-02-13,Pain,Alimentaire,4,15.97,C019
T008024,2024-02-13,Pâtes,Alimentaire,4,20.03,C019
T008025,2024-03-01,Pain,Alimentaire,4,9.45,C044
T008025,2024-03-01,Chocolat,Snack,4,9.22,C044
T008025,2024-03-01,Lait,Alimentaire,4,8.11,C044
T008026,2024-05-13,Lait,Alimentaire,3,15.18,C033
T008027,2024-12-19,Chips,Snack,2,5.63,C038
T008028,2024-08-18,Pâtes,Alimentaire,1,4.05,C034
T008028,2024-08-18,Lait,Alimentaire,3,7.26,C034
T008028,2024-08-18,Eau,Boisson,2,5.8,C034
T008028,2024-08-18,Bonbons,Snack,4,11.04,C034
T008029,2024-04-12,Chocolat,Snack,4,7.9,C014
T008029,2024-04-12,Riz,Alimentaire,4,14.39,C014
T008029,2024-04-12,Fromage,Alimentaire,3,10.4,C014
T008029,2024-04-12,Bonbons,Snack,1,2.37,C014
T008030,2024-12-28,Chips,Snack,2,5.04,C045
T008030,2024-12-28,Riz,Alimentaire,1,5.77,C045
T008030,2024-12-28,Pain,Alimentaire,1,2.44,C045
T008030,2024-12-28,Lait,Alimentaire,2,5.69,C045
T008031,2024-04-18,Lait,Alimentaire,1,5.09,C013
T008031,2024-04-18,Chips,Snack,1,1.73,C013
T008032,2024-11-25,Pain,Alimentaire,3,13.03,C015
T008032,2024-11-25,Bonbons,Snack,2,4.76,C015
T008032,2024-11-25,Fromage,Alimentaire,4,11.01,C015
T008032,2024-11-25,Lait,Alimentaire,1,5.38,C015
T008033,2024-11-13,Riz,Alimentaire,2,4.24,C045
T008033,2024-11-13,Pâtes,Alimentaire,4,12.93,C045
T008033,2024-11-13,Lait,Alimentaire,4,23.92,C045
T008033,2024-11-13,Bonbons,Snack,2,6.77,C045
T008033,2024-11-13,Chocolat,Snack,2,7.52,C045
T008034,2024-02-03,Pain,Alimentaire,4,18.52,C027
T008035,2024-06-25,Soda,Boisson,2,3.1,C044
T008035,2024-06-25,Riz,Alimentaire,1,4.84,C044
T008035,2024-06-25,Chips,Snack,2,3.81,C044
T008035,2024-06-25,Lait,Alimentaire,2,7.41,C044
T008035,2024-06-25,Fromage,Alimentaire,2,11.31,C044
T008035,2024-06-25,Chocolat,Snack,3,8.86,C044
T008037,2024-09-09,Pain,Alimentaire,1,5.11,C000
T008037,2024-09-09,Fromage,Alimentaire,1,5.93,C000
T008038,2024-08-03,Riz,Alimentaire,3,16.17,C008
T008038,2024-08-03,Chocolat,Snack,4,12.08,C008
T008038,2024-08-03,Bière,Boisson,2,4.98,C008
T008038,2024-08-03,Pain,Alimentaire,3,14.15,C008
T008039,2024-06-11,Riz,Alimentaire,2,6.53,C020
T008040,2024-01-08,Pain,Alimentaire,3,9.4,C042
T008041,2024-12-19,Pâtes,Alimentaire,1,2.32,C037
T008041,2024-12-19,Lait,Alimentaire,1,2.5,C037
T008042,2024-05-28,Chips,Snack,3,10.45,C006
T008042,2024-05-28,Fromage,Alimentaire,4,10.38,C006
T008042,2024-05-28,Riz,Alimentaire,3,10.96,C006
T008042,2024-05-28,Chocolat,Snack,2,3.67,C006
T008043,2024-07-01,Pain,Alimentaire,1,5.31,C016
T008043,2024-07-01,Bonbons,Snack,3,9.99,C016
T008044,2024-04-01,Pain,Alimentaire,1,4.83,C017
T008044,2024-04-01,Chips,Snack,4,12.4,C017
T008044,2024-04-01,Fromage,Alimentaire,3,15.63,C017
T008044,2024-04-01,Pâtes,Alimentaire,2,7.28,C017
T008045,2024-06-02,Soda,Boisson,4,8.91,C037
T008045,2024-06-02,Riz,Alimentaire,2,9.66,C037
T008045,2024-06-02,Pain,Alimentaire,2,7.12,C037
T008045,2024-06-02,Chocolat,Snack,1,3.51,C037
T008045,2024-06-02,Chips,Snack,3,9.47,C037
T008046,2024-05-02,Pain,Alimentaire,2,9.78,C039
T008046,2024-05-02,Pâtes,Alimentaire,1,2.88,C039
T008046,2024-05-02,Chips,Snack,4,14.97,C039
T008046,2024-05-02,Chocolat,Snack,4,9.32,C039
T008047,2024-07-07,Lait,Alimentaire,1,3.76,C047
T008049,2024-01-22,Bonbons,Snack,3,7.81,C044
T008049,2024-01-22,Riz,Alimentaire,1,3.96,C044
T008051,2024-08-31,Chocolat,Snack,1,3.72,C015
T008052,2024-12-18,Pâtes,Alimentaire,1,3.96,C016
T008053,2024-03-08,Fromage,Alimentaire,2,8.62,C037
T008053,2024-03-08,Pain,Alimentaire,1,3.3,C037
T008053,2024-03-08,Chips,Snack,1,3.88,C037
T008054,2024-05-19,Pâtes,Alimentaire,1,3.41,C009
T008054,2024-05-19,Fromage,Alimentaire,1,4.34,C009
T008054,2024-05-19,Pain,Alimentaire,4,20.83,C009
T008054,2024-05-19,Lait,Alimentaire,4,8.96,C009
T008054,2024-05-19,Chocolat,Snack,4,9.36,C009
T008054,2024-05-19,Bonbons,Snack,3,6.15,C009
T008055,2024-01-13,Pâtes,Alimentaire,2,5.42,C020
T008055,2024-01-13,Fromage,Alimentaire,1,4.44,C020
T008055,2024-01-13,Bonbons,Snack,2,7.28,C020
T008056,2024-02-12,Riz,Alimentaire,4,14.06,C022
T008056,2024-02-12,Lait,Alimentaire,1,3.36,C022
T008056,2024-02-12,Chips,Snack,2,6.24,C022
T008057,2024-11-03,Fromage,Alimentaire,2,8.03,C018
T008057,2024-11-03,Lait,Alimentaire,4,17.54,C018
T008057,2024-11-03,Chips,Snack,4,13.34,C018
T008057,2024-11-03,Bonbons,Snack,1,2.78,C018
T008058,2024-08-20,Soda,Boisson,4,4.98,C006
T008059,2024-10-22,Bonbons,Snack,3,9.82,C019
T008060,2024-04-22,Riz,Alimentaire,4,10.67,C045
T008060,2024-04-22,Chocolat,Snack,1,3.27,C045
T008060,2024-04-22,Lait,Alimentaire,2,8.43,C045
T008060,2024-04-22,Chips,Snack,3,8.41,C045
T008062,2024-08-07,Riz,Alimentaire,2,5.15,C028
T008062,2024-08-07,Pain,Alimentaire,2,10.2,C028
T008062,2024-08-07,Pâtes,Alimentaire,4,9.21,C028
T008062,2024-08-07,Chocolat,Snack,1,3.4,C028
T008062,2024-08-07,Eau,Boisson,2,2.61,C028
T008063,2024-09-22,Lait,Alimentaire,2,4.14,C033
T008063,2024-09-22,Fromage,Alimentaire,3,11.96,C033
T008064,2024-06-29,Soda,Boisson,4,6.18,C044
T008064,2024-06-29,Chips,Snack,4,14.34,C044
T008064,2024-06-29,Bière,Boisson,1,2.18,C044
T008064,2024-06-29,Fromage,Alimentaire,1,4.24,C044
T008064,2024-06-29,Chocolat,Snack,3,7.4,C044
T008065,2024-05-29,Chocolat,Snack,1,1.57,C035
T008065,2024-05-29,Pâtes,Alimentaire,1,2.57,C035
